0.00.154.276 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.154.386 I srv          init: The UI is disabled
0.00.154.387 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.154.480 W srv  llama_server: -----------------
0.00.154.484 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.154.485 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.154.486 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.154.486 W srv  llama_server: -----------------
0.00.169.255 I srv    load_model: loading model 'C:\Users\PC\.lmstudio\models\ggml-org\NVIDIA-Nemotron-3.5-Lightning-30B-A3B-GGUF\NVIDIA-Nemotron-3.5-Lightning-30B-A3B-Q4_0.gguf'
0.14.320.740 I cmn          init: llama threadpool init, n_threads = 6
0.14.532.042 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 4096, kv_unified = 'false'
0.14.539.215 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.14.539.240 I srv  llama_server: model loaded
0.14.539.243 I srv  llama_server: listening on http://127.0.0.1:8110
0.14.582.727 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.36.250.139 I slot print_timing: id  0 | task 5140 | n_gen =    421, tg =  69.94 t/s, tg_3s =  69.96 t/s
1.37.551.573 I slot print_timing: id  0 | task 5140 | prompt eval time =     212.27 ms /    18 tokens (   11.79 ms per token,    84.80 tokens per second)
1.37.551.577 I slot print_timing: id  0 | task 5140 |        eval time =    7306.77 ms /   512 tokens (   14.30 ms per token,    69.94 tokens per second)
1.37.551.578 I slot print_timing: id  0 | task 5140 |       total time =    7519.05 ms /   530 tokens
1.37.551.579 I slot print_timing: id  0 | task 5140 |    graphs reused =       5589
1.37.551.592 I slot      release: id  0 | task 5140 | stop processing: n_tokens = 529, truncated = 0
1.37.575.775 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
1.37.575.955 I slot launch_slot_: id  0 | task 5654 | processing task, is_child = 0
1.40.793.369 I slot print_timing: id  0 | task 5654 | n_gen =    211, tg =  69.88 t/s, tg_3s =  70.21 t/s
1.43.793.812 I slot print_timing: id  0 | task 5654 | n_gen =    421, tg =  69.93 t/s, tg_3s =  69.99 t/s
1.45.094.718 I slot print_timing: id  0 | task 5654 | prompt eval time =     212.16 ms /    18 tokens (   11.79 ms per token,    84.84 tokens per second)
1.45.094.722 I slot print_timing: id  0 | task 5654 |        eval time =    7306.49 ms /   512 tokens (   14.30 ms per token,    69.94 tokens per second)
1.45.094.723 I slot print_timing: id  0 | task 5654 |       total time =    7518.65 ms /   530 tokens
1.45.094.724 I slot print_timing: id  0 | task 5654 |    graphs reused =       6097
1.45.094.735 I slot      release: id  0 | task 5654 | stop processing: n_tokens = 529, truncated = 0
1.45.105.523 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
1.45.105.693 I slot launch_slot_: id  0 | task 6168 | processing task, is_child = 0
1.48.322.859 I slot print_timing: id  0 | task 6168 | n_gen =    211, tg =  69.89 t/s, tg_3s =  70.22 t/s
1.51.336.308 I slot print_timing: id  0 | task 6168 | n_gen =    422, tg =  69.95 t/s, tg_3s =  70.02 t/s
1.52.622.146 I slot print_timing: id  0 | task 6168 | prompt eval time =     212.32 ms /    18 tokens (   11.80 ms per token,    84.78 tokens per second)
1.52.622.150 I slot print_timing: id  0 | task 6168 |        eval time =    7304.03 ms /   512 tokens (   14.29 ms per token,    69.96 tokens per second)
1.52.622.151 I slot print_timing: id  0 | task 6168 |       total time =    7516.34 ms /   530 tokens
1.52.622.151 I slot print_timing: id  0 | task 6168 |    graphs reused =       6605
1.52.622.163 I slot      release: id  0 | task 6168 | stop processing: n_tokens = 529, truncated = 0
1.52.646.747 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
1.52.646.929 I slot launch_slot_: id  0 | task 6682 | processing task, is_child = 0
1.55.874.061 I slot print_timing: id  0 | task 6682 | n_gen =    212, tg =  70.01 t/s, tg_3s =  70.34 t/s
1.58.875.686 I slot print_timing: id  0 | task 6682 | n_gen =    422, tg =  69.98 t/s, tg_3s =  69.96 t/s
2.00.162.490 I slot print_timing: id  0 | task 6682 | prompt eval time =     213.08 ms /    18 tokens (   11.84 ms per token,    84.47 tokens per second)
2.00.162.494 I slot print_timing: id  0 | task 6682 |        eval time =    7302.37 ms /   512 tokens (   14.29 ms per token,    69.98 tokens per second)
2.00.162.495 I slot print_timing: id  0 | task 6682 |       total time =    7515.45 ms /   530 tokens
2.00.162.496 I slot print_timing: id  0 | task 6682 |    graphs reused =       7113
2.00.162.508 I slot      release: id  0 | task 6682 | stop processing: n_tokens = 529, truncated = 0
2.00.177.908 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
2.00.178.096 I slot launch_slot_: id  0 | task 7196 | processing task, is_child = 0
2.03.393.175 I slot print_timing: id  0 | task 7196 | n_gen =    211, tg =  69.95 t/s, tg_3s =  70.28 t/s
2.06.395.992 I slot print_timing: id  0 | task 7196 | n_gen =    421, tg =  69.94 t/s, tg_3s =  69.94 t/s
2.07.696.960 I slot print_timing: id  0 | task 7196 | prompt eval time =     212.68 ms /    18 tokens (   11.82 ms per token,    84.64 tokens per second)
2.07.696.964 I slot print_timing: id  0 | task 7196 |        eval time =    7306.08 ms /   512 tokens (   14.30 ms per token,    69.94 tokens per second)
2.07.696.965 I slot print_timing: id  0 | task 7196 |       total time =    7518.76 ms /   530 tokens
2.07.696.965 I slot print_timing: id  0 | task 7196 |    graphs reused =       7621
2.07.696.977 I slot      release: id  0 | task 7196 | stop processing: n_tokens = 529, truncated = 0
2.07.713.371 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
2.07.713.589 I slot launch_slot_: id  0 | task 7710 | processing task, is_child = 0
2.10.929.772 I slot print_timing: id  0 | task 7710 | n_gen =    211, tg =  69.91 t/s, tg_3s =  70.25 t/s
2.13.930.978 I slot print_timing: id  0 | task 7710 | n_gen =    421, tg =  69.94 t/s, tg_3s =  69.97 t/s
2.15.231.975 I slot print_timing: id  0 | task 7710 | prompt eval time =     212.44 ms /    18 tokens (   11.80 ms per token,    84.73 tokens per second)
2.15.231.980 I slot print_timing: id  0 | task 7710 |        eval time =    7305.84 ms /   512 tokens (   14.30 ms per token,    69.94 tokens per second)
2.15.231.981 I slot print_timing: id  0 | task 7710 |       total time =    7518.28 ms /   530 tokens
2.15.231.982 I slot print_timing: id  0 | task 7710 |    graphs reused =       8129
2.15.231.995 I slot      release: id  0 | task 7710 | stop processing: n_tokens = 529, truncated = 0
2.15.250.045 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
2.15.250.244 I slot launch_slot_: id  0 | task 8224 | processing task, is_child = 0
2.18.464.018 I slot print_timing: id  0 | task 8224 | n_gen =    211, tg =  69.97 t/s, tg_3s =  70.30 t/s
2.21.465.474 I slot print_timing: id  0 | task 8224 | n_gen =    421, tg =  69.97 t/s, tg_3s =  69.97 t/s
2.22.766.804 I slot print_timing: id  0 | task 8224 | prompt eval time =     212.29 ms /    18 tokens (   11.79 ms per token,    84.79 tokens per second)
2.22.766.808 I slot print_timing: id  0 | task 8224 |        eval time =    7304.16 ms /   512 tokens (   14.29 ms per token,    69.96 tokens per second)
2.22.766.809 I slot print_timing: id  0 | task 8224 |       total time =    7516.45 ms /   530 tokens
2.22.766.810 I slot print_timing: id  0 | task 8224 |    graphs reused =       8637
2.22.766.821 I slot      release: id  0 | task 8224 | stop processing: n_tokens = 529, truncated = 0
2.22.787.591 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
2.22.787.795 I slot launch_slot_: id  0 | task 8738 | processing task, is_child = 0
2.26.003.202 I slot print_timing: id  0 | task 8738 | n_gen =    211, tg =  69.93 t/s, tg_3s =  70.27 t/s
2.29.017.413 I slot print_timing: id  0 | task 8738 | n_gen =    422, tg =  69.97 t/s, tg_3s =  70.00 t/s
2.30.305.666 I slot print_timing: id  0 | task 8738 | prompt eval time =     212.45 ms /    18 tokens (   11.80 ms per token,    84.72 tokens per second)
2.30.305.670 I slot print_timing: id  0 | task 8738 |        eval time =    7305.31 ms /   512 tokens (   14.30 ms per token,    69.95 tokens per second)
2.30.305.671 I slot print_timing: id  0 | task 8738 |       total time =    7517.76 ms /   530 tokens
2.30.305.672 I slot print_timing: id  0 | task 8738 |    graphs reused =       9145
2.30.305.684 I slot      release: id  0 | task 8738 | stop processing: n_tokens = 529, truncated = 0
2.30.307.015 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
2.30.307.214 I slot launch_slot_: id  0 | task 9252 | processing task, is_child = 0
2.33.532.890 I slot print_timing: id  0 | task 9252 | n_gen =    212, tg =  70.02 t/s, tg_3s =  70.35 t/s
2.36.533.428 I slot print_timing: id  0 | task 9252 | n_gen =    422, tg =  70.01 t/s, tg_3s =  69.99 t/s
2.37.821.128 I slot print_timing: id  0 | task 9252 | prompt eval time =     212.32 ms /    18 tokens (   11.80 ms per token,    84.78 tokens per second)
2.37.821.132 I slot print_timing: id  0 | task 9252 |        eval time =    7301.48 ms /   512 tokens (   14.29 ms per token,    69.99 tokens per second)
2.37.821.133 I slot print_timing: id  0 | task 9252 |       total time =    7513.80 ms /   530 tokens
2.37.821.134 I slot print_timing: id  0 | task 9252 |    graphs reused =       9653
2.37.821.145 I slot      release: id  0 | task 9252 | stop processing: n_tokens = 529, truncated = 0
2.37.832.890 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
2.37.833.064 I slot launch_slot_: id  0 | task 9766 | processing task, is_child = 0
2.41.049.374 I slot print_timing: id  0 | task 9766 | n_gen =    211, tg =  69.91 t/s, tg_3s =  70.24 t/s
2.44.049.581 I slot print_timing: id  0 | task 9766 | n_gen =    421, tg =  69.95 t/s, tg_3s =  70.00 t/s
2.45.350.691 I slot print_timing: id  0 | task 9766 | prompt eval time =     212.24 ms /    18 tokens (   11.79 ms per token,    84.81 tokens per second)
2.45.350.695 I slot print_timing: id  0 | task 9766 |        eval time =    7305.27 ms /   512 tokens (   14.30 ms per token,    69.95 tokens per second)
2.45.350.696 I slot print_timing: id  0 | task 9766 |       total time =    7517.52 ms /   530 tokens
2.45.350.697 I slot print_timing: id  0 | task 9766 |    graphs reused =      10161
2.45.350.709 I slot      release: id  0 | task 9766 | stop processing: n_tokens = 529, truncated = 0
2.45.364.454 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
2.45.364.732 I slot launch_slot_: id  0 | task 10280 | processing task, is_child = 0
2.48.578.053 I slot print_timing: id  0 | task 10280 | n_gen =    211, tg =  70.00 t/s, tg_3s =  70.33 t/s
2.51.581.016 I slot print_timing: id  0 | task 10280 | n_gen =    421, tg =  69.97 t/s, tg_3s =  69.93 t/s
2.52.882.872 I slot print_timing: id  0 | task 10280 | prompt eval time =     213.22 ms /    18 tokens (   11.85 ms per token,    84.42 tokens per second)
2.52.882.877 I slot print_timing: id  0 | task 10280 |        eval time =    7304.81 ms /   512 tokens (   14.30 ms per token,    69.95 tokens per second)
2.52.882.878 I slot print_timing: id  0 | task 10280 |       total time =    7518.03 ms /   530 tokens
2.52.882.878 I slot print_timing: id  0 | task 10280 |    graphs reused =      10669
2.52.882.891 I slot      release: id  0 | task 10280 | stop processing: n_tokens = 529, truncated = 0
2.52.908.556 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
2.52.908.739 I slot launch_slot_: id  0 | task 10794 | processing task, is_child = 0
2.56.134.522 I slot print_timing: id  0 | task 10794 | n_gen =    212, tg =  70.01 t/s, tg_3s =  70.35 t/s
2.59.148.632 I slot print_timing: id  0 | task 10794 | n_gen =    423, tg =  70.01 t/s, tg_3s =  70.00 t/s
3.00.422.388 I slot print_timing: id  0 | task 10794 | prompt eval time =     212.01 ms /    18 tokens (   11.78 ms per token,    84.90 tokens per second)
3.00.422.393 I slot print_timing: id  0 | task 10794 |        eval time =    7301.53 ms /   512 tokens (   14.29 ms per token,    69.99 tokens per second)
3.00.422.394 I slot print_timing: id  0 | task 10794 |       total time =    7513.53 ms /   530 tokens
3.00.422.395 I slot print_timing: id  0 | task 10794 |    graphs reused =      11177
3.00.422.409 I slot      release: id  0 | task 10794 | stop processing: n_tokens = 529, truncated = 0
3.00.423.819 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
3.00.424.028 I slot launch_slot_: id  0 | task 11308 | processing task, is_child = 0
3.03.649.860 I slot print_timing: id  0 | task 11308 | n_gen =    212, tg =  70.02 t/s, tg_3s =  70.35 t/s
3.06.653.414 I slot print_timing: id  0 | task 11308 | n_gen =    422, tg =  69.97 t/s, tg_3s =  69.92 t/s
3.07.940.208 I slot print_timing: id  0 | task 11308 | prompt eval time =     212.37 ms /    18 tokens (   11.80 ms per token,    84.76 tokens per second)
3.07.940.212 I slot print_timing: id  0 | task 11308 |        eval time =    7303.70 ms /   512 tokens (   14.29 ms per token,    69.96 tokens per second)
3.07.940.213 I slot print_timing: id  0 | task 11308 |       total time =    7516.07 ms /   530 tokens
3.07.940.214 I slot print_timing: id  0 | task 11308 |    graphs reused =      11685
3.07.940.226 I slot      release: id  0 | task 11308 | stop processing: n_tokens = 529, truncated = 0
3.07.941.607 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
3.07.941.792 I slot launch_slot_: id  0 | task 11822 | processing task, is_child = 0
3.11.155.877 I slot print_timing: id  0 | task 11822 | n_gen =    211, tg =  69.95 t/s, tg_3s =  70.29 t/s
3.14.156.743 I slot print_timing: id  0 | task 11822 | n_gen =    421, tg =  69.97 t/s, tg_3s =  69.98 t/s
3.15.457.015 I slot print_timing: id  0 | task 11822 | prompt eval time =     212.03 ms /    18 tokens (   11.78 ms per token,    84.90 tokens per second)
3.15.457.020 I slot print_timing: id  0 | task 11822 |        eval time =    7303.09 ms /   512 tokens (   14.29 ms per token,    69.97 tokens per second)
3.15.457.021 I slot print_timing: id  0 | task 11822 |       total time =    7515.11 ms /   530 tokens
3.15.457.022 I slot print_timing: id  0 | task 11822 |    graphs reused =      12193
3.15.457.034 I slot      release: id  0 | task 11822 | stop processing: n_tokens = 529, truncated = 0
3.15.478.821 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
3.15.479.007 I slot launch_slot_: id  0 | task 12336 | processing task, is_child = 0
3.18.705.219 I slot print_timing: id  0 | task 12336 | n_gen =    212, tg =  70.00 t/s, tg_3s =  70.34 t/s
3.21.706.832 I slot print_timing: id  0 | task 12336 | n_gen =    422, tg =  69.98 t/s, tg_3s =  69.96 t/s
3.22.993.739 I slot print_timing: id  0 | task 12336 | prompt eval time =     212.06 ms /    18 tokens (   11.78 ms per token,    84.88 tokens per second)
3.22.993.743 I slot print_timing: id  0 | task 12336 |        eval time =    7302.56 ms /   512 tokens (   14.29 ms per token,    69.98 tokens per second)
3.22.993.745 I slot print_timing: id  0 | task 12336 |       total time =    7514.62 ms /   530 tokens
3.22.993.746 I slot print_timing: id  0 | task 12336 |    graphs reused =      12701
3.22.993.756 I slot      release: id  0 | task 12336 | stop processing: n_tokens = 529, truncated = 0
3.23.008.467 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.034
3.23.008.610 I slot launch_slot_: id  0 | task 12850 | processing task, is_child = 0
